,FL_DATE,DEP_HOUR,MKT_UNIQUE_CARRIER,MKT_CARRIER_FL_NUM,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,TAIL_NUM,ORIGIN,DEST,DEP_TIME,CRS_DEP_TIME,TAXI_OUT,DEP_DELAY,AIR_TIME,DISTANCE,CANCELLED,LATITUDE,LONGITUDE,ELEVATION,MESONET_STATION,YEAR OF MANUFACTURE,MANUFACTURER,ICAO TYPE,RANGE,WIDTH,WIND_DIR,WIND_SPD,WIND_GUST,VISIBILITY,TEMPERATURE,DEW_POINT,REL_HUMIDITY,ALTIMETER,LOWEST_CLOUD_LAYER,N_CLOUD_LAYER,LOW_LEVEL_CLOUD,MID_LEVEL_CLOUD,HIGH_LEVEL_CLOUD,CLOUD_COVER,ACTIVE_WEATHER
1336,2022-01-01,7,AA,2786,AA,2786,N826AW,MSN,DFW,2022-01-01 07:19:00,2022-01-01 07:00:00,23,19,148,821,0,43.14,-89.3375,887,MSN,2001,Airbus,A319,Medium Range,Narrow-body,360.0,11.0,0.0,10.0,-3.28,-5.61,83.89,29.8,2800.0,1.0,1.0,0.0,0.0,4.0,0.0
1337,2022-01-01,10,AA,2788,AA,2788,N586UW,CLT,SLC,2022-01-01 10:04:00,2022-01-01 10:09:00,12,-5,254,1727,0,35.21361,-80.949165,748,CLT,2014,Airbus,A321,Medium Range,Narrow-body,230.0,13.0,20.0,8.0,20.0,18.89,93.32,29.88,500.0,1.0,1.0,0.0,0.0,4.0,0.0
1338,2022-01-01,13,AA,2788,AA,2788,N586UW,SLC,CLT,2022-01-01 13:35:00,2022-01-01 13:33:00,12,2,194,1727,0,40.788334,-111.977776,4227,SLC,2014,Airbus,A321,Medium Range,Narrow-body,340.0,6.0,0.0,10.0,-9.39,-13.28,73.31,29.98,4000.0,2.0,1.0,1.0,0.0,1.0,0.0
1339,2022-01-01,0,AA,2789,AA,2789,N653AW,MCI,PHX,2022-01-01 00:00:00,2022-01-01 13:57:00,0,0,0,1044,2,39.2975,-94.71389,1026,MCI,1999,Airbus,A320,Medium Range,Narrow-body,,,,,,,,,,,,,,,
1340,2022-01-01,20,AA,2790,AA,2790,N177US,CLT,DEN,2022-01-01 20:12:00,2022-01-01 19:40:00,9,32,213,1337,0,35.21361,-80.949165,748,CLT,2001,Airbus,A321,Medium Range,Narrow-body,200.0,16.0,0.0,10.0,23.28,18.28,73.49,29.8,3300.0,4.0,1.0,1.0,1.0,4.0,0.0
1341,2022-01-01,18,AA,2791,AA,2791,N931AM,DFW,MCO,2022-01-01 18:18:00,2022-01-01 17:45:00,11,33,124,985,0,32.89722,-97.03778,607,DFW,2017,Airbus,A321,Medium Range,Narrow-body,300.0,7.0,0.0,10.0,20.0,13.89,67.86,29.65,1900.0,3.0,1.0,1.0,1.0,3.0,0.0
1342,2022-01-01,7,AA,2792,AA,2792,N887NN,SAT,DFW,2022-01-01 07:54:00,2022-01-01 08:03:00,12,-9,43,247,0,29.53389,-98.46917,809,SAT,2012,Boeing,B738,Medium Range,Narrow-body,160.0,12.0,21.0,7.0,22.78,20.0,84.34,29.66,1200.0,1.0,1.0,0.0,0.0,4.0,0.0
1343,2022-01-01,20,AA,2794,AA,2794,N923US,CLT,EWR,2022-01-01 20:27:00,2022-01-01 20:29:00,19,-2,73,529,0,35.21361,-80.949165,748,CLT,2015,Airbus,A321,Medium Range,Narrow-body,200.0,16.0,0.0,10.0,23.28,18.28,73.49,29.8,3300.0,4.0,1.0,1.0,1.0,4.0,0.0
1344,2022-01-01,12,AA,2795,AA,2795,N932NN,ORD,CLT,2022-01-01 12:27:00,2022-01-01 12:30:00,48,-3,85,599,0,41.976944,-87.90806,672,ORD,2013,Boeing,B738,Medium Range,Narrow-body,10.0,13.0,0.0,7.0,1.11,-1.11,85.11,29.78,1200.0,1.0,1.0,0.0,0.0,4.0,0.0
1345,2022-01-01,11,AA,2798,AA,2798,N946NN,SFO,DFW,2022-01-01 11:58:00,2022-01-01 12:02:00,14,-4,168,1464,0,37.61889,-122.37556,13,SFO,2014,Boeing,B738,Medium Range,Narrow-body,190.0,3.0,0.0,10.0,5.0,2.22,82.22,30.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346,2022-01-01,22,AA,2799,AA,2799,N763US,CLT,BWI,2022-01-01 22:35:00,2022-01-01 22:40:00,11,-5,50,361,0,35.21361,-80.949165,748,CLT,2000,Airbus,A319,Medium Range,Narrow-body,220.0,11.0,0.0,10.0,20.0,17.78,87.03,29.8,1800.0,3.0,1.0,1.0,1.0,3.0,0.0
1347,2022-01-01,22,AA,28,AA,28,N112AN,LAX,JFK,2022-01-01 22:49:00,2022-01-01 22:38:00,12,11,296,2475,0,33.9425,-118.40806,125,LAX,2014,Airbus,A321,Medium Range,Narrow-body,230.0,6.0,0.0,10.0,15.61,4.39,47.15,30.12,3000.0,2.0,1.0,1.0,0.0,2.0,0.0
1348,2022-01-01,6,AA,2800,AA,2800,N984NN,ORD,PHX,2022-01-01 06:00:00,2022-01-01 05:39:00,15,21,222,1440,0,41.976944,-87.90806,672,ORD,2016,Boeing,B738,Medium Range,Narrow-body,20.0,13.0,0.0,3.0,3.89,1.72,85.76,29.71,600.0,1.0,1.0,0.0,0.0,4.0,1.0
1349,2022-01-01,15,AA,2802,AA,2802,N987NN,CLT,MSP,2022-01-01 15:11:00,2022-01-01 15:06:00,18,5,143,930,0,35.21361,-80.949165,748,CLT,2016,Boeing,B738,Medium Range,Narrow-body,230.0,9.0,18.0,10.0,22.22,18.89,81.41,29.92,1900.0,4.0,1.0,0.0,1.0,3.0,0.0
1350,2022-01-01,17,AA,2802,AA,2802,N987NN,MSP,CLT,2022-01-01 17:46:00,2022-01-01 17:50:00,16,-4,117,930,0,44.881943,-93.221664,841,MSP,2016,Boeing,B738,Medium Range,Narrow-body,350.0,7.0,0.0,10.0,-21.72,-26.72,63.92,30.23,13000.0,2.0,0.0,1.0,1.0,2.0,0.0
1351,2022-01-01,21,AA,2803,AA,2803,N313SB,MIA,MCO,2022-01-01 21:46:00,2022-01-01 21:51:00,20,-5,40,192,0,25.795279,-80.29,8,MIA,2019,Boeing,B38M,Medium Range,Narrow-body,140.0,11.0,0.0,10.0,26.72,20.61,69.18,30.04,2800.0,1.0,1.0,0.0,0.0,2.0,0.0
1352,2022-01-01,21,AA,2806,AA,2806,N863NN,DFW,MSP,2022-01-01 21:27:00,2022-01-01 21:03:00,24,24,97,852,0,32.89722,-97.03778,607,DFW,2010,Boeing,B738,Medium Range,Narrow-body,330.0,22.0,32.0,10.0,10.0,5.0,71.07,29.71,1300.0,2.0,1.0,0.0,1.0,3.0,0.0
1353,2022-01-01,6,AA,2807,AA,2807,N823AW,SYR,DFW,2022-01-01 06:01:00,2022-01-01 06:01:00,16,0,246,1336,0,43.11111,-76.10639,421,SYR,2001,Airbus,A319,Medium Range,Narrow-body,90.0,7.0,0.0,4.0,1.72,1.72,100.0,29.78,200.0,1.0,1.0,0.0,0.0,2.0,1.0
1354,2022-01-01,16,AA,2808,AA,2808,N918NN,MIA,DFW,2022-01-01 16:23:00,2022-01-01 16:30:00,29,-7,162,1121,0,25.795279,-80.29,8,MIA,2013,Boeing,B738,Medium Range,Narrow-body,150.0,11.0,0.0,10.0,26.72,21.11,71.35,30.12,3000.0,2.0,1.0,0.0,0.0,2.0,0.0
1355,2022-01-01,21,AA,2810,AA,2810,N579UW,DFW,SFO,2022-01-01 21:11:00,2022-01-01 20:56:00,34,15,202,1464,0,32.89722,-97.03778,607,DFW,2014,Airbus,A321,Medium Range,Narrow-body,330.0,22.0,32.0,10.0,10.0,5.0,71.07,29.71,1300.0,2.0,1.0,0.0,1.0,3.0,0.0
1356,2022-01-01,6,AA,2811,AA,2811,N857NN,LAX,DFW,2022-01-01 06:12:00,2022-01-01 06:00:00,12,12,138,1235,0,33.9425,-118.40806,125,LAX,2010,Boeing,B738,Medium Range,Narrow-body,360.0,4.0,0.0,10.0,11.72,2.22,52.11,29.82,1400.0,2.0,1.0,0.0,0.0,2.0,0.0
1357,2022-01-01,8,AA,2812,AA,2812,N849NN,ORD,DFW,2022-01-01 08:51:00,2022-01-01 08:40:00,10,11,143,801,0,41.976944,-87.90806,672,ORD,2010,Boeing,B738,Medium Range,Narrow-body,360.0,13.0,0.0,2.0,1.72,0.0,88.33,29.74,500.0,1.0,1.0,0.0,0.0,4.0,1.0
1358,2022-01-01,0,AA,2813,AA,2813,N967NN,JFK,AUS,2022-01-01 00:00:00,2022-01-01 08:00:00,0,0,0,1521,1,40.64,-73.77861,13,JFK,2015,Boeing,B738,Medium Range,Narrow-body,,,,,,,,,,,,,,,
1359,2022-01-01,19,AA,2814,AA,2814,N423AN,MCO,MIA,2022-01-01 19:55:00,2022-01-01 19:54:00,24,1,38,192,0,28.429445,-81.30889,96,MCO,2021,Airbus,A21N,Medium Range,Narrow-body,220.0,13.0,0.0,10.0,28.28,16.11,47.62,30.03,4600.0,1.0,1.0,0.0,0.0,1.0,0.0
1360,2022-01-01,18,AA,2815,AA,2815,N908NN,MCO,MIA,2022-01-01 18:55:00,2022-01-01 19:00:00,17,-5,43,192,0,28.429445,-81.30889,96,MCO,2012,Boeing,B738,Medium Range,Narrow-body,190.0,14.0,0.0,10.0,28.28,16.72,49.51,30.05,3500.0,1.0,1.0,0.0,0.0,1.0,0.0
1361,2022-01-01,17,AA,2815,AA,2815,N908NN,MIA,MCO,2022-01-01 17:12:00,2022-01-01 17:01:00,11,11,37,192,0,25.795279,-80.29,8,MIA,2012,Boeing,B738,Medium Range,Narrow-body,140.0,12.0,22.0,10.0,26.72,21.11,71.35,30.09,2600.0,2.0,1.0,0.0,0.0,3.0,0.0
1362,2022-01-01,12,AA,2816,AA,2816,N914UY,MCO,CLT,2022-01-01 12:26:00,2022-01-01 11:24:00,20,62,79,468,0,28.429445,-81.30889,96,MCO,2014,Airbus,A321,Medium Range,Narrow-body,180.0,5.0,0.0,9.0,18.89,17.78,93.26,30.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363,2022-01-01,6,AA,2817,AA,2817,N943AN,DFW,CLT,2022-01-01 06:11:00,2022-01-01 06:15:00,11,-4,115,936,0,32.89722,-97.03778,607,DFW,2000,Boeing,B738,Medium Range,Narrow-body,300.0,10.0,0.0,6.0,19.39,17.78,90.4,29.64,1000.0,2.0,1.0,0.0,0.0,4.0,1.0
1364,2022-01-01,7,AA,2819,AA,2819,N321RL,JFK,ORD,2022-01-01 07:46:00,2022-01-01 07:50:00,21,-4,144,740,0,40.64,-73.77861,13,JFK,2018,Boeing,B38M,Medium Range,Narrow-body,160.0,4.0,0.0,1.0,9.39,9.39,100.0,29.92,200.0,3.0,1.0,0.0,0.0,4.0,1.0
1365,2022-01-01,13,AA,2821,AA,2821,N766AN,MIA,DFW,2022-01-01 13:09:00,2022-01-01 12:00:00,12,69,156,1121,0,25.795279,-80.29,8,MIA,2003,Boeing,B772,Long Range,Wide-body,130.0,5.0,0.0,10.0,22.78,20.61,87.59,30.1,2500.0,1.0,1.0,0.0,0.0,1.0,0.0
1366,2022-01-01,17,AA,2823,AA,2823,N310RF,MIA,DFW,2022-01-01 17:55:00,2022-01-01 17:30:00,18,25,167,1121,0,25.795279,-80.29,8,MIA,2018,Boeing,B38M,Medium Range,Narrow-body,140.0,12.0,22.0,10.0,26.72,21.11,71.35,30.09,2600.0,2.0,1.0,0.0,0.0,3.0,0.0
1367,2022-01-01,0,AA,2824,AA,2824,N975UY,SFO,ORD,2022-01-01 00:00:00,2022-01-01 12:55:00,0,0,0,1846,1,37.61889,-122.37556,13,SFO,2011,Airbus,A321,Medium Range,Narrow-body,,,,,,,,,,,,,,,
1368,2022-01-01,9,AA,2825,AA,2825,N839AW,CLT,DCA,2022-01-01 09:14:00,2022-01-01 09:20:00,13,-6,47,331,0,35.21361,-80.949165,748,CLT,2006,Airbus,A319,Medium Range,Narrow-body,210.0,11.0,0.0,7.0,19.39,18.28,93.29,29.89,800.0,1.0,1.0,0.0,0.0,4.0,0.0
1369,2022-01-01,0,AA,2828,AA,2828,N903NN,ORD,SFO,2022-01-01 00:00:00,2022-01-01 18:25:00,0,0,0,1846,2,41.976944,-87.90806,672,ORD,2012,Boeing,B738,Medium Range,Narrow-body,,,,,,,,,,,,,,,
1370,2022-01-01,16,AA,2829,AA,2829,N339PL,JFK,PHX,2022-01-01 16:52:00,2022-01-01 13:24:00,25,208,335,2153,0,40.64,-73.77861,13,JFK,2017,Boeing,B738,Medium Range,Narrow-body,190.0,9.0,0.0,0.5,10.0,10.0,100.0,29.83,300.0,2.0,1.0,1.0,0.0,4.0,1.0
1371,2022-01-01,11,AA,2830,AA,2830,N921US,SFO,CLT,2022-01-01 11:00:00,2022-01-01 11:03:00,12,-3,275,2296,0,37.61889,-122.37556,13,SFO,2015,Airbus,A321,Medium Range,Narrow-body,190.0,3.0,0.0,10.0,5.0,2.22,82.22,30.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372,2022-01-01,0,AA,2831,AA,2831,N8001N,DFW,EGE,2022-01-01 00:00:00,2022-01-01 16:51:00,0,0,0,721,2,32.89722,-97.03778,607,DFW,2013,Airbus,A319,Medium Range,Narrow-body,,,,,,,,,,,,,,,
1373,2022-01-01,20,AA,2833,AA,2833,N972NN,MIA,BNA,2022-01-01 20:24:00,2022-01-01 20:30:00,15,-6,111,806,0,25.795279,-80.29,8,MIA,2015,Boeing,B738,Medium Range,Narrow-body,150.0,11.0,18.0,10.0,26.72,20.61,69.18,30.05,3000.0,1.0,1.0,0.0,0.0,3.0,0.0
1374,2022-01-01,6,AA,2837,AA,2837,N833AW,JAX,DCA,2022-01-01 06:34:00,2022-01-01 06:43:00,15,-9,80,634,0,30.494167,-81.687775,30,JAX,2002,Airbus,A319,Medium Range,Narrow-body,210.0,9.0,0.0,4.0,20.0,19.39,96.28,30.05,400.0,1.0,1.0,0.0,0.0,4.0,1.0
1375,2022-01-01,0,AA,2839,AA,2839,N154AA,ORD,DFW,2022-01-01 00:00:00,2022-01-01 12:30:00,0,0,0,801,2,41.976944,-87.90806,672,ORD,2016,Airbus,A321,Medium Range,Narrow-body,,,,,,,,,,,,,,,
1376,2022-01-01,0,AA,2841,AA,2841,N9022G,EGE,DFW,2022-01-01 00:00:00,2022-01-01 10:00:00,0,0,0,721,2,39.642776,-106.91583,6548,EGE,2014,Airbus,A319,Medium Range,Narrow-body,,,,,,,,,,,,,,,
1377,2022-01-01,0,AA,2843,AA,2843,N853NN,SMF,ORD,2022-01-01 00:00:00,2022-01-01 23:40:00,0,0,0,1781,2,38.695557,-121.590836,27,SMF,2010,Boeing,B738,Medium Range,Narrow-body,,,,,,,,,,,,,,,
1378,2022-01-01,22,AA,2844,AA,2844,N9021H,DFW,MFE,2022-01-01 22:32:00,2022-01-01 22:25:00,15,7,73,469,0,32.89722,-97.03778,607,DFW,2014,Airbus,A319,Medium Range,Narrow-body,330.0,18.0,0.0,10.0,7.22,1.72,68.05,29.77,1500.0,2.0,1.0,0.0,1.0,3.0,0.0
1379,2022-01-01,11,AA,2845,AA,2845,N650AW,DFW,SLC,2022-01-01 11:31:00,2022-01-01 11:15:00,15,16,133,989,0,32.89722,-97.03778,607,DFW,1998,Airbus,A320,Medium Range,Narrow-body,0.0,0.0,0.0,4.0,17.78,16.72,93.54,29.61,3400.0,1.0,1.0,0.0,0.0,4.0,1.0
1380,2022-01-01,14,AA,2845,AA,2845,N650AW,SLC,DFW,2022-01-01 14:06:00,2022-01-01 13:53:00,21,13,127,989,0,40.788334,-111.977776,4227,SLC,1998,Airbus,A320,Medium Range,Narrow-body,330.0,5.0,0.0,10.0,-10.0,-13.89,73.19,30.01,7000.0,1.0,0.0,1.0,0.0,1.0,0.0
1381,2022-01-01,13,AA,2846,AA,2846,N933NN,DFW,SLC,2022-01-01 13:45:00,2022-01-01 13:26:00,27,19,137,989,0,32.89722,-97.03778,607,DFW,2013,Boeing,B738,Medium Range,Narrow-body,0.0,0.0,0.0,10.0,17.22,15.61,90.25,29.61,3700.0,3.0,1.0,0.0,0.0,3.0,0.0
1382,2022-01-01,16,AA,2846,AA,2846,N933NN,SLC,DFW,2022-01-01 16:29:00,2022-01-01 16:08:00,29,21,137,989,0,40.788334,-111.977776,4227,SLC,2013,Boeing,B738,Medium Range,Narrow-body,270.0,3.0,0.0,10.0,-10.0,-12.22,83.77,30.1,4000.0,1.0,1.0,0.0,0.0,1.0,0.0
1383,2022-01-01,0,AA,2847,AA,2847,N809AA,PHX,ORD,2022-01-01 00:00:00,2022-01-01 09:30:00,0,0,0,1440,2,33.434166,-112.011665,1135,PHX,2015,Boeing,B788,Long Range,Wide-body,,,,,,,,,,,,,,,
1384,2022-01-01,8,AA,2848,AA,2848,N173US,PBI,CLT,2022-01-01 08:00:00,2022-01-01 08:02:00,8,-2,94,590,0,26.683056,-80.09556,19,PBI,2001,Airbus,A321,Medium Range,Narrow-body,0.0,0.0,0.0,7.0,20.0,19.39,96.28,30.08,2700.0,1.0,1.0,0.0,0.0,2.0,0.0
1385,2022-01-01,8,AA,2849,AA,2849,N944NN,RDU,ORD,2022-01-01 08:07:00,2022-01-01 08:12:00,12,-5,119,646,0,35.877777,-78.7875,435,RDU,2014,Boeing,B738,Medium Range,Narrow-body,210.0,7.0,0.0,9.0,17.78,17.22,96.55,29.91,800.0,4.0,1.0,0.0,1.0,3.0,0.0
1386,2022-01-01,17,AA,285,AA,285,N426AN,LAX,LIH,2022-01-01 17:29:00,2022-01-01 17:37:00,13,-8,323,2615,0,33.9425,-118.40806,125,LAX,2020,Airbus,A21N,Medium Range,Narrow-body,360.0,6.0,0.0,10.0,11.72,0.61,46.42,30.1,2900.0,2.0,1.0,0.0,0.0,3.0,0.0
1387,2022-01-01,14,AA,2850,AA,2850,N9029F,EGE,JFK,2022-01-01 14:50:00,2022-01-01 14:29:00,9,21,206,1746,0,39.642776,-106.91583,6548,EGE,2015,Airbus,A319,Medium Range,Narrow-body,210.0,6.0,0.0,4.0,-7.78,-10.61,80.09,29.65,1200.0,3.0,1.0,0.0,0.0,4.0,1.0
1388,2022-01-01,21,AA,2851,AA,2851,N414AL,LAX,TPA,2022-01-01 21:47:00,2022-01-01 21:54:00,14,-7,232,2158,0,33.9425,-118.40806,125,LAX,2020,Airbus,A21N,Medium Range,Narrow-body,210.0,5.0,0.0,10.0,15.61,5.0,49.21,30.11,3000.0,2.0,1.0,1.0,0.0,2.0,0.0
1389,2022-01-01,11,AA,2852,AA,2852,N524UW,AUS,CLT,2022-01-01 11:23:00,2022-01-01 11:30:00,15,-7,121,1032,0,30.194445,-97.67,542,AUS,2009,Airbus,A321,Medium Range,Narrow-body,160.0,8.0,0.0,10.0,22.22,19.39,83.99,29.62,2700.0,2.0,1.0,0.0,0.0,4.0,0.0
1390,2022-01-01,9,AA,2853,AA,2853,N407AN,LAX,DFW,2022-01-01 09:29:00,2022-01-01 09:30:00,15,-1,140,1235,0,33.9425,-118.40806,125,LAX,2019,Airbus,A21N,Medium Range,Narrow-body,10.0,6.0,0.0,10.0,11.11,2.22,54.26,29.89,5000.0,1.0,1.0,0.0,0.0,1.0,0.0
1391,2022-01-01,15,AA,2858,AA,2858,N708UW,DFW,STL,2022-01-01 15:18:00,2022-01-01 14:38:00,32,40,67,550,0,32.89722,-97.03778,607,DFW,1999,Airbus,A319,Medium Range,Narrow-body,160.0,4.0,0.0,10.0,17.22,14.39,83.42,29.62,3800.0,4.0,1.0,1.0,1.0,3.0,0.0
1392,2022-01-01,23,AA,286,AA,286,N426AN,LIH,LAX,2022-01-01 23:15:00,2022-01-01 23:19:00,22,-4,308,2615,0,21.97611,-159.33888,153,PHLI,2020,Airbus,A21N,Medium Range,Narrow-body,210.0,10.0,16.0,10.0,22.22,20.61,90.59,29.82,1900.0,3.0,1.0,0.0,0.0,3.0,1.0
1393,2022-01-01,12,AA,2861,AA,2861,N965AN,DFW,SNA,2022-01-01 12:29:00,2022-01-01 12:35:00,24,-6,170,1205,0,32.89722,-97.03778,607,DFW,2001,Boeing,B738,Medium Range,Narrow-body,360.0,4.0,0.0,7.0,17.22,16.11,93.18,29.62,3700.0,1.0,1.0,0.0,0.0,4.0,1.0
1394,2022-01-01,15,AA,2861,AA,2861,N965AN,SNA,DFW,2022-01-01 15:00:00,2022-01-01 15:15:00,43,-15,156,1205,0,33.675556,-117.86833,56,SNA,2001,Boeing,B738,Medium Range,Narrow-body,0.0,0.0,0.0,10.0,10.0,5.61,74.15,30.04,3700.0,2.0,1.0,0.0,0.0,3.0,0.0
1395,2022-01-01,22,AA,2863,AA,2863,N803AW,DFW,ICT,2022-01-01 22:35:00,2022-01-01 22:40:00,51,-5,46,328,0,32.89722,-97.03778,607,DFW,1998,Airbus,A319,Medium Range,Narrow-body,330.0,18.0,0.0,10.0,7.22,1.72,68.05,29.77,1500.0,2.0,1.0,0.0,1.0,3.0,0.0
1396,2022-01-01,0,AA,2866,AA,2866,N647AW,DCA,DFW,2022-01-01 00:00:00,2022-01-01 06:00:00,0,0,0,1192,1,38.851387,-77.03778,15,DCA,1997,Airbus,A320,Medium Range,Narrow-body,,,,,,,,,,,,,,,
1397,2022-01-01,6,AA,2869,AA,2869,N407AN,AUS,LAX,2022-01-01 06:29:00,2022-01-01 06:34:00,14,-5,180,1242,0,30.194445,-97.67,542,AUS,2019,Airbus,A21N,Medium Range,Narrow-body,180.0,13.0,20.0,10.0,23.28,20.61,84.97,29.65,1900.0,2.0,1.0,0.0,0.0,4.0,0.0
1398,2022-01-01,7,AA,2872,AA,2872,N950NN,SNA,DFW,2022-01-01 07:56:00,2022-01-01 08:00:00,15,-4,134,1205,0,33.675556,-117.86833,56,SNA,2014,Boeing,B738,Medium Range,Narrow-body,130.0,7.0,0.0,10.0,12.78,7.78,71.6,29.84,3300.0,1.0,1.0,0.0,0.0,1.0,0.0
1399,2022-01-01,0,AA,2873,AA,2873,N9013A,EGE,ORD,2022-01-01 00:00:00,2022-01-01 12:50:00,0,0,0,1007,2,39.642776,-106.91583,6548,EGE,2013,Airbus,A319,Medium Range,Narrow-body,,,,,,,,,,,,,,,
1400,2022-01-01,0,AA,2873,AA,2873,N9013A,ORD,EGE,2022-01-01 00:00:00,2022-01-01 10:15:00,0,0,0,1007,2,41.976944,-87.90806,672,ORD,2013,Airbus,A319,Medium Range,Narrow-body,,,,,,,,,,,,,,,
1401,2022-01-01,19,AA,2875,AA,2875,N183UW,PHX,MEM,2022-01-01 19:41:00,2022-01-01 19:45:00,11,-4,144,1264,0,33.434166,-112.011665,1135,PHX,2001,Airbus,A321,Medium Range,Narrow-body,290.0,16.0,24.0,10.0,11.72,-4.39,32.11,30.04,6000.0,1.0,1.0,0.0,0.0,1.0,0.0
1402,2022-01-01,14,AA,2877,AA,2877,N318SF,DCA,MIA,2022-01-01 14:03:00,2022-01-01 13:59:00,22,4,128,919,0,38.851387,-77.03778,15,DCA,2019,Boeing,B38M,Medium Range,Narrow-body,190.0,5.0,0.0,2.0,13.28,12.22,93.32,29.85,600.0,2.0,1.0,1.0,0.0,4.0,1.0
1403,2022-01-01,0,AA,2878,AA,2878,N321RL,DCA,MIA,2022-01-01 00:00:00,2022-01-01 11:54:00,0,0,0,919,1,38.851387,-77.03778,15,DCA,2018,Boeing,B38M,Medium Range,Narrow-body,,,,,,,,,,,,,,,
1404,2022-01-01,0,AA,2878,AA,2878,N321RL,MIA,DCA,2022-01-01 00:00:00,2022-01-01 08:29:00,0,0,0,919,1,25.795279,-80.29,8,MIA,2018,Boeing,B38M,Medium Range,Narrow-body,,,,,,,,,,,,,,,
1405,2022-01-01,10,AA,2879,AA,2879,N358PW,MIA,AUS,2022-01-01 10:53:00,2022-01-01 11:00:00,22,-7,156,1103,0,25.795279,-80.29,8,MIA,2017,Boeing,B738,Medium Range,Narrow-body,110.0,4.0,0.0,10.0,22.78,20.61,87.59,30.06,2000.0,1.0,1.0,0.0,0.0,1.0,0.0
1406,2022-01-01,0,AA,2881,AA,2881,N935NN,DFW,ORD,2022-01-01 00:00:00,2022-01-01 18:55:00,0,0,0,801,1,32.89722,-97.03778,607,DFW,2013,Boeing,B738,Medium Range,Narrow-body,,,,,,,,,,,,,,,
1407,2022-01-01,20,AA,2882,AA,2882,N987AM,DFW,MIA,2022-01-01 20:39:00,2022-01-01 20:10:00,20,29,131,1121,0,32.89722,-97.03778,607,DFW,2016,Airbus,A321,Medium Range,Narrow-body,270.0,15.0,0.0,10.0,22.78,9.39,42.51,29.63,4500.0,2.0,1.0,0.0,1.0,3.0,0.0
1408,2022-01-01,7,AA,2885,AA,2885,N944AN,SJU,CLT,2022-01-01 07:17:00,2022-01-01 07:15:00,13,2,209,1475,0,18.439444,-66.00222,9,TJSJ,2000,Boeing,B738,Medium Range,Narrow-body,0.0,0.0,0.0,10.0,23.89,17.78,68.64,30.05,3000.0,2.0,1.0,0.0,0.0,2.0,0.0
1409,2022-01-01,13,AA,2886,AA,2886,N820AL,DFW,LAX,2022-01-01 13:27:00,2022-01-01 13:30:00,23,-3,164,1235,0,32.89722,-97.03778,607,DFW,2016,Boeing,B789,Long Range,Wide-body,0.0,0.0,0.0,10.0,17.22,15.61,90.25,29.61,3700.0,3.0,1.0,0.0,0.0,3.0,0.0
1410,2022-01-01,5,AA,2887,AA,2887,N899NN,CLE,MIA,2022-01-01 05:54:00,2022-01-01 06:00:00,13,-6,164,1080,0,41.409443,-81.85472,791,CLE,2012,Boeing,B738,Medium Range,Narrow-body,200.0,15.0,0.0,10.0,12.22,7.78,74.26,29.65,6000.0,3.0,1.0,1.0,1.0,4.0,0.0
1411,2022-01-01,8,AA,2888,AA,2888,N301PA,SNA,PHX,2022-01-01 08:45:00,2022-01-01 08:51:00,22,-6,51,338,0,33.675556,-117.86833,56,SNA,2016,Boeing,B738,Medium Range,Narrow-body,120.0,5.0,0.0,10.0,12.22,7.78,74.26,29.87,2500.0,1.0,1.0,0.0,0.0,2.0,0.0
1412,2022-01-01,0,AA,2889,AA,2889,N990NN,LGA,CLT,2022-01-01 00:00:00,2022-01-01 07:45:00,0,0,0,544,1,40.77722,-73.8725,21,LGA,2016,Boeing,B738,Medium Range,Narrow-body,,,,,,,,,,,,,,,
1413,2022-01-01,21,AA,2892,AA,2892,N717UW,CLT,ROC,2022-01-01 21:18:00,2022-01-01 21:27:00,15,-9,71,573,0,35.21361,-80.949165,748,CLT,1999,Airbus,A319,Medium Range,Narrow-body,220.0,14.0,22.0,8.0,20.61,18.28,86.48,29.8,2000.0,4.0,1.0,1.0,1.0,3.0,0.0
1414,2022-01-01,5,AA,2894,AA,2894,N885NN,MCO,MIA,2022-01-01 05:53:00,2022-01-01 06:00:00,12,-7,39,192,0,28.429445,-81.30889,96,MCO,2012,Boeing,B738,Medium Range,Narrow-body,220.0,5.0,0.0,5.0,21.11,20.0,93.37,30.1,4600.0,1.0,1.0,0.0,0.0,1.0,1.0
1415,2022-01-01,16,AA,2896,AA,2896,N815AW,STL,DFW,2022-01-01 16:01:00,2022-01-01 15:47:00,10,14,110,550,0,38.74861,-90.37,618,STL,2000,Airbus,A319,Medium Range,Narrow-body,350.0,8.0,0.0,7.0,2.22,0.0,85.23,29.77,800.0,3.0,1.0,0.0,0.0,4.0,1.0
1416,2022-01-01,9,AA,2897,AA,2897,N746UW,STL,DFW,2022-01-01 09:21:00,2022-01-01 09:25:00,12,-4,119,550,0,38.74861,-90.37,618,STL,2000,Airbus,A319,Medium Range,Narrow-body,10.0,10.0,0.0,10.0,5.0,2.22,82.22,29.73,600.0,2.0,1.0,0.0,0.0,4.0,0.0
